id,sessionID,timestamp,accel_x,accel_y,accel_z
1,,2025-01-18T18:14:27.449697,4.122527811308874,-6.691411799426421,3.6230458398665384
2,,2025-01-18T18:14:27.453246,1.935712764413399,3.2340454748876635,3.001779425096977
3,,2025-01-18T18:14:27.456472,8.38005166216779,5.951897963306491,3.915418040621576
4,,2025-01-18T18:14:27.459533,8.23695510847637,9.295680514757137,-6.443485473689956
5,,2025-01-18T18:14:27.462537,-3.846872556425618,0.8732618036019062,-1.8468940150603927
6,,2025-01-18T18:14:27.465751,-4.680338307880829,3.9136631569598777,0.07660383142617988
7,,2025-01-18T18:14:27.469608,8.954443234390837,-8.188792148408073,0.08238514333215363
8,,2025-01-18T18:14:27.472828,7.629478318593115,4.08124515517515,2.777921439772978
9,,2025-01-18T18:14:27.476075,0.0683787820998365,-4.456695893691089,-9.915996266511197
10,,2025-01-18T18:14:27.479295,8.629336130251371,-5.441954912851328,1.9435830643273544
11,,2025-01-18T18:14:27.482552,9.48874967924262,2.625773869873038,5.196495530413339
12,,2025-01-18T18:14:27.485457,4.66779507294004,-5.822095512587242,2.4545605093577123
13,,2025-01-18T18:14:27.488656,6.62325820958451,-2.8002337931354804,-5.191171011982787
14,,2025-01-18T18:14:27.491996,5.028421040949507,-7.634500302731563,0.3329694079947565
15,,2025-01-18T18:14:27.495000,5.625466623004829,-3.7983227444889707,4.228862778830472
16,,2025-01-18T18:14:27.498518,8.279937413872013,8.263931347184304,9.491341199030344
17,,2025-01-18T18:14:27.501576,-0.33233160801043127,6.8447794215215225,4.625680066749272
18,,2025-01-18T18:14:27.504715,3.0614913220877167,-1.9464332123663635,0.8986610035196954
19,,2025-01-18T18:14:27.508017,8.719553943185435,-2.94130309449681,-7.044124242790833
20,,2025-01-18T18:14:27.511067,0.3175154972644876,-4.763654240230133,-3.2099714677540447
21,,2025-01-18T18:14:27.514578,9.656355241031644,-2.205736283081099,-2.7150091061563852
22,,2025-01-18T18:14:27.517895,2.3169514390108397,7.375358342140537,0.578330344053974
23,,2025-01-18T18:14:27.520987,4.37068713603519,2.426559201760794,3.565745303046473
24,,2025-01-18T18:14:27.524152,-1.5911678890379903,5.518397727608599,6.0055199414418645
25,,2025-01-18T18:14:27.527363,6.6851200600814735,-0.9358547868065656,-1.2376318939377526
26,,2025-01-18T18:14:27.530481,-2.055766666975922,-2.2477606377171133,4.1089191694716085
27,,2025-01-18T18:14:27.533487,3.305206363802382,-6.2073534070364556,-3.1447492407141464
28,,2025-01-18T18:14:27.537407,-1.9657018311364798,4.0182199413871444,1.4391234611247228
29,,2025-01-18T18:14:27.540479,1.3156921814862628,2.2260643714283397,-1.8503763086033587
30,,2025-01-18T18:14:27.543512,8.85001016900144,5.655879743745029,2.021187598871183
31,,2025-01-18T18:14:27.546907,9.076993575349228,7.2109227429933185,2.061563041349391
32,,2025-01-18T18:14:27.550236,-4.587423712355944,0.5978856820772442,2.522202834340831
33,,2025-01-18T18:14:27.553382,-1.664550811761032,5.105476264026912,7.680129596834181
34,,2025-01-18T18:14:27.556948,5.050662970080124,4.024493101517601,-0.3484218697211503
35,,2025-01-18T18:14:27.560239,-5.984308468441737,6.76615185498725,-3.741735614968375
36,,2025-01-18T18:14:27.563476,2.9429809840853753,-9.168367124632933,9.447317125072281
37,,2025-01-18T18:14:27.566388,1.3169655472207111,-7.164799886527988,-0.1267912703607994
38,,2025-01-18T18:14:27.569513,6.659021983717334,-6.839053444274605,9.311676613607421
39,,2025-01-18T18:14:27.572980,-1.5382200062929705,8.963140091906112,-1.3428549932487712
40,,2025-01-18T18:14:27.576634,-7.158263789377033,2.155321192086168,-9.03761156145978
41,,2025-01-18T18:14:27.580015,2.7115411634259434,1.5237425949644994,-0.9535835246577644
42,,2025-01-18T18:14:27.583049,4.255760402189239,0.551943952679288,8.867075086930114
43,,2025-01-18T18:14:27.586362,-4.260731623728473,7.001280887110582,8.048289354594406
44,,2025-01-18T18:14:27.589503,9.302680494235396,8.48235912865573,-4.891225402386354
45,,2025-01-18T18:14:27.592670,-4.753062872761311,5.000433264987418,-6.547994191345796
46,,2025-01-18T18:14:27.595897,8.097464883200075,-4.614474565354996,-2.4139029080920587
47,,2025-01-18T18:14:27.599774,-4.603941808909324,1.3797631713351066,9.635653188741845
48,,2025-01-18T18:14:27.602856,-4.7539653856530535,-4.018729200602524,6.71363324407907
49,,2025-01-18T18:14:27.605895,-4.531943284037969,0.4172450185072414,6.275649091555138
50,,2025-01-18T18:14:27.609466,5.387992273617693,-3.554882407948911,-7.792688322435504
51,,2025-01-18T18:14:27.612583,-1.4211130355367771,7.62071523345811,3.801446632359813
52,,2025-01-18T18:14:27.616007,6.206606322851222,6.839431910657581,7.535447788777795
53,,2025-01-18T18:14:27.619386,0.05083676736674292,2.159601595571207,1.0493013703582772
54,,2025-01-18T18:14:27.622553,-3.577874228018847,-5.324157477671445,-1.4759722957438264
55,,2025-01-18T18:14:27.625851,0.41410878856904176,-8.756791625537886,0.8789869842870566
56,,2025-01-18T18:14:27.629002,0.13721615904481155,8.791102588279575,-5.047693359898453
57,,2025-01-18T18:14:27.632215,-4.64256940283867,4.610219493363827,5.656350833708286
58,,2025-01-18T18:14:27.635302,1.6666685128656695,7.597424207648299,8.518947347659086
59,,2025-01-18T18:14:27.638711,-9.307626024472398,8.918661750672054,-7.39123249915155
60,,2025-01-18T18:14:27.641717,5.943461572112781,-4.665836145673774,2.0185618271628947
61,,2025-01-18T18:14:27.645250,4.422900941110425,-9.033821450628638,-4.510794973080083
62,,2025-01-18T18:14:27.648255,-2.8915051748040703,6.4045138710721226,4.009806351873184
63,,2025-01-18T18:14:27.651720,6.935304192548394,-7.883388559583366,1.3106783323516513
64,,2025-01-18T18:14:27.654753,-2.5934789886261456,-0.3633015852452317,3.9411360568710574
65,,2025-01-18T18:14:27.658438,9.756287515397847,-1.9692908737297206,-9.462550285403005
66,,2025-01-18T18:14:27.661722,3.24324756352995,2.333739121270895,8.25436113048756
67,,2025-01-18T18:14:27.664725,-9.338545619240177,5.973776635378911,5.557656907269218
68,,2025-01-18T18:14:27.668099,9.99819123049161,3.22663747253811,-6.132453147628132
69,,2025-01-18T18:14:27.671694,0.35736873206163366,-3.260477412534202,8.121496988516213
70,,2025-01-18T18:14:27.674883,6.312419757349627,-9.50039774472007,-1.5655138595204559
71,,2025-01-18T18:14:27.678200,-6.301513331328248,0.42737619056817344,-9.638126126897973
72,,2025-01-18T18:14:27.681550,4.175744185119889,-2.4569432614133646,4.872411996565036
73,,2025-01-18T18:14:27.684974,-8.480398132199156,-2.1272712769470488,-7.534124697761422
74,,2025-01-18T18:14:27.688290,1.8413570026332398,8.352417163222682,2.6094580011181794
75,,2025-01-18T18:14:27.691520,-5.665278331775512,-8.800744375268287,8.885877247496119
76,,2025-01-18T18:14:27.694918,2.175806745904662,4.138518400364141,-5.956516099572157
77,,2025-01-18T18:14:27.698207,-4.823166299338755,-9.089512349223753,5.856421856842292
78,,2025-01-18T18:14:27.701641,-2.5289823987427695,9.095486505621754,-2.3544548913173102
79,,2025-01-18T18:14:27.704681,7.92819376643342,0.5605063985696361,6.54974077934984
80,,2025-01-18T18:14:27.708139,5.047599648812625,5.89194148397385,5.610260417742911
81,,2025-01-18T18:14:27.711454,-0.13668689261798583,-3.3611612933252433,9.088989254476118
82,,2025-01-18T18:14:27.714653,-4.0701774412825875,-9.948419729798864,8.94441633946198
83,,2025-01-18T18:14:27.717986,-4.247100310257228,-9.823123677088546,-3.070404225947767
84,,2025-01-18T18:14:27.721226,6.14257648796827,-0.825270529196283,2.763939839591032
85,,2025-01-18T18:14:27.724852,-9.879493985955705,1.810815456309376,-2.834594277042477
86,,2025-01-18T18:14:27.727965,-4.351453605785998,-2.140829919986757,9.362804836970422
87,,2025-01-18T18:14:27.731545,-5.3912673663162725,0.7284314245784085,4.703222702391539
88,,2025-01-18T18:14:27.734537,6.4858789349965775,9.738931522394846,-2.4162327843456355
89,,2025-01-18T18:14:27.737709,9.585861266281388,7.1548788547253075,-4.1426857370776045
90,,2025-01-18T18:14:27.741035,9.187229921889326,-4.18934970969532,1.2134308870325903
91,,2025-01-18T18:14:27.744010,0.26157550820266096,9.485397440759897,-9.790299829262914
92,,2025-01-18T18:14:27.747807,5.600558528137194,-9.891904693959294,-5.818101479595956
93,,2025-01-18T18:14:27.751158,8.783247123803577,-8.435966299364404,-8.126933429363381
94,,2025-01-18T18:14:27.754469,9.039515218916485,8.279686701454597,6.711363259054586
95,,2025-01-18T18:14:27.757580,4.090548821736988,-1.6433252697802931,-9.62332290301958
96,,2025-01-18T18:14:27.760884,-6.611424928736875,4.85641610165092,-9.667621115292631
97,,2025-01-18T18:14:27.764028,-7.622741954904053,8.330702425099112,8.12359414619564
98,,2025-01-18T18:14:27.767521,-5.987880417217788,-3.609017389912033,9.168297708650076
99,,2025-01-18T18:14:27.770929,4.986509543509044,-7.306701136287323,-7.157354391906061
100,,2025-01-18T18:14:27.774245,-1.0058201521322623,8.753962161170797,9.09261681828313
